freq,product,consom,unit,tax,currency,geo\TIME_PERIOD	2007-S1 	2007-S2 	2008-S1 	2008-S2 	2009-S1 	2009-S2 	2010-S1 	2010-S2 	2011-S1 	2011-S2 	2012-S1 	2012-S2 	2013-S1 	2013-S2 	2014-S1 	2014-S2 	2015-S1 	2015-S2 	2016-S1 	2016-S2 	2017-S1 	2017-S2 	2018-S1 	2018-S2 	2019-S1 	2019-S2 	2020-S1 	2020-S2 	2021-S1 	2021-S2 
S,4100,4141901,KWH,I_TAX,NAC,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.6331 	0.6686 	0.6323 	0.6197 	0.6186 	0.6186 	0.4942 	0.5404 	0.5661 	0.5661 	0.5661 	0.5656 	0.5171 	0.7257 
S,4100,4141901,KWH,I_TAX,NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.9681 	3.1734 	2.5042 	3.3859 	3.6437 	3.6262 	3.4241 	2.8620 	3.0649 	3.5673 
S,4100,4141901,KWH,I_TAX,NAC,NL	0.1106 	0.1079 	0.1030 	0.1122 	0.1082 	0.1055 	0.0965 	0.1086 	0.0978 	0.1198 	0.1024 	0.1264 	0.1059 	0.1371 	0.1137 	0.1277 	0.1062 	0.1342 	0.1087 	0.1307 	0.1138 	0.1358 	0.1182 	0.1444 	0.1291 	0.1519 	0.1403 	0.1602 	0.1348 	0.1698 
S,4100,4141901,KWH,I_TAX,NAC,PL	: 	0.1920 	0.1933 	0.2292 	0.2321 	0.2314 	0.2277 	0.2385 	0.2459 	0.2531 	0.2529 	0.2908 	0.2783 	0.2483 	0.2609 	0.2711 	0.2685 	0.2531 	0.2483 	0.2296 	0.2286 	0.2208 	0.2281 	0.2266 	0.2280 	0.2282 	0.2186 	0.2100 	0.1961 	0.2271 
S,4100,4141901,KWH,I_TAX,NAC,PT	: 	0.0833 	0.0811 	0.0809 	0.0789 	0.0776 	0.0738 	0.0825 	0.0787 	0.0934 	0.0955 	0.1080 	0.1056 	0.1162 	0.1140 	0.1256 	0.1184 	0.1180 	0.1101 	0.1009 	0.0947 	0.0985 	0.0927 	0.0975 	0.0930 	0.0957 	0.0954 	0.0949 	0.0917 	0.0955 
S,4100,4141901,KWH,I_TAX,NAC,RO	: 	0.1157 	0.1222 	0.1253 	0.1247 	0.1147 	0.1147 	0.1195 	0.1195 	0.1194 	0.1194 	0.1246 	0.1257 	0.1370 	0.1387 	0.1421 	0.1399 	0.1533 	0.1509 	0.1466 	0.1398 e	0.1447 e	0.1503 e	0.1647 e	0.1651 e	0.1603 	0.1589 e	0.1583 	0.1574 e	0.2486 e
S,4100,4141901,KWH,I_TAX,NAC,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5.5136 	6.3711 	5.8936 	6.5432 	6.5216 	6.0252 	5.4858 	5.0632 	4.7716 	5.1401 	4.7644 	5.0382 	4.7198 	5.1329 	4.5953 	5.0529 	4.7683 	4.9713 
S,4100,4141901,KWH,I_TAX,NAC,SE	1.1939 	1.0039 	1.0141 	1.4170 	1.3328 	1.4673 	1.4685 	1.5440 	1.5623 	1.6536 	1.6589 	1.7651 	1.5243 	1.4711 	1.4963 	1.6069 	1.5902 	1.7551 	1.5355 	1.7748 	1.6021 	1.7306 	1.7406 	2.0172 	2.2757 	2.2757 	2.0761 e	1.6387 e	2.8748 e	3.9284 e
S,4100,4141901,KWH,I_TAX,NAC,SI	: 	0.0625 	0.0681 	0.0896 	0.0806 	0.0766 	0.0711 	0.0740 	0.0801 	0.0892 	0.0967 	0.0954 	0.0829 	0.0679 	0.0815 	0.0663 	0.0746 	0.0694 	0.0692 	0.0667 	0.0603 	0.0567 	0.0605 	0.0604 	0.0620 	0.0596 	0.0651 	0.0584 	0.0587 	0.0634 
S,4100,4141901,KWH,I_TAX,NAC,SK	: 	2.7217 	2.9972 	2.9734 	0.1000 	0.0993 	0.0971 	0.0965 	0.0991 	0.1014 	0.1007 	0.0996 	0.1012 	0.1044 	0.1017 	0.1037 	0.1042 	0.1040 	0.1011 	0.0992 	0.0968 	0.1002 	0.0977 	0.1058 	0.1211 	0.1232 	0.1182 	0.1221 	0.1143 	0.1193 
S,4100,4141901,KWH,I_TAX,NAC,TR	: 	0.0571 	0.0622 	0.0918 	0.0864 	0.0657 	0.0663 	0.0658 	0.0667 	0.0745 	0.0796 	0.0951 	0.0964 	0.0989 	0.0998 	0.1075 	0.1090 	0.1119 	0.1112 	0.1049 	0.1053 	0.1067 	0.1082 	0.1372 	0.1286 	0.1691 	0.1747 	0.1790 	0.1859 	0.2165 
S,4100,4141901,KWH,I_TAX,NAC,UA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.5173 	0.6686 	0.6706 	0.6762 	0.6763 	0.7915 	0.8304 	0.6272 	0.5016 	0.7531 	0.8263 	: 
S,4100,4141901,KWH,I_TAX,NAC,UK	: 	0.0268 	0.0344 	0.0414 	0.0427 	0.0422 	0.0399 	0.0402 	0.0422 	0.0515 	0.0488 	0.0542 	0.0512 	0.0653 	0.0655 	0.0767 	0.0611 	0.0703 	0.0593 	0.0710 	0.0547 	0.0646 	0.0537 	0.0705 	0.0610 	0.0799 	0.0630 	: 	: 	: 
S,4100,4141901,KWH,I_TAX,PPS,AT	: 	0.0705 	0.0668 	0.0689 	0.0700 	0.0675 	0.0685 	0.0668 	0.0752 	0.0790 	0.0833 	0.0834 	0.0821 	0.0809 	0.0816 	0.0803 	0.0795 	0.0793 	0.0795 	0.0784 	0.0741 	0.0961 	0.0867 	0.0923 	0.0848 	0.0906 	0.0860 	0.0892 	0.0849 	0.0924 
S,4100,4141901,KWH,I_TAX,PPS,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.0921 	0.1093 	0.1152 	0.1152 	0.1140 	0.1053 	0.1063 	0.1063 	0.1063 	0.1089 	0.0827 	0.0710 	0.0606 	0.0645 	0.0640 	0.0640 	0.0653 	0.0648 	0.0728 	0.0673 	0.0632 	0.0710 
S,4100,4141901,KWH,I_TAX,PPS,BE	: 	0.0707 	0.0769 	0.0906 	0.0771 	0.0692 	0.0720 	0.0770 	0.0787 	0.0866 	0.0845 	0.0928 	0.0820 	0.0795 	0.0777 	0.0837 	0.0715 	0.0822 	0.0694 	0.0738 	0.0646 	0.0704 	0.0673 	0.0799 	0.0689 	0.0789 	0.0588 	0.0619 	0.0569 	0.0805 
S,4100,4141901,KWH,I_TAX,PPS,BG	: 	0.0764 	0.0757 	0.0976 	0.1066 	0.0756 	0.0820 	0.0952 	0.0902 	0.0974 	0.1054 	0.1179 	0.1045 	0.1159 	0.1023 	0.1096 	0.1044 	0.0934 	0.0845 	0.0726 	0.0691 	0.0809 	0.0764 	0.0889 	0.0864 	0.0854 	0.0770 	0.0703 	0.0723 	0.1364 
S,4100,4141901,KWH,I_TAX,PPS,CZ	: 	0.0867 	0.0907 	0.1024 	0.1056 	0.0985 	0.1043 	0.1080 	0.1195 	0.1321 	0.1344 	0.1345 	0.1405 	0.1338 	0.1329 	0.1348 	0.1395 	0.1411 	0.1444 	0.1422 	0.1418 	0.1414 	0.1488 	0.1488 	0.1534 	0.1540 	0.1530 	0.1514 	0.1458 	0.1399 
S,4100,4141901,KWH,I_TAX,PPS,DE	: 	0.0914 	0.0908 	0.1046 	0.0933 	0.0878 	0.0876 	0.0975 	0.0988 	0.1009 	0.1006 	0.1018 	0.1015 	0.1058 	0.1066 	0.1021 	0.1044 	0.1017 	0.1058 	0.0981 	0.0957 	0.0936 	0.0938 	0.0942 	0.0974 	0.0714 	0.0750 	0.0751 	0.0741 	0.0820 
S,4100,4141901,KWH,I_TAX,PPS,DK	0.0613 	0.0650 	0.0697 	0.0712 	0.0574 	0.0608 	0.0699 	0.0708 	0.0763 	0.0761 	0.0723 	0.0706 	0.0729 	0.0717 	0.0674 	0.0650 	0.0840 	0.0811 	0.0750 	0.0768 	0.0774 	0.0769 	0.0763 	0.0794 	0.0846 	0.0757 	0.0754 	0.0767 	0.0854 	0.1156 
S,4100,4141901,KWH,I_TAX,PPS,EA	: 	0.0863 	0.0835 	0.0987 	0.0880 	0.0860 	0.0814 	0.0969 	0.0894 	0.1049 	0.0955 	0.1141 	0.1003 	0.1171 	0.1061 	0.1207 	0.1036 	0.1209 	0.1005 	0.1138 	0.0968 	0.1144 	0.0987 	0.1198 	0.1029 	0.1103 	0.0931 	0.1084 	0.0901 	0.1187 
S,4100,4141901,KWH,I_TAX,PPS,EE	: 	0.0568 	0.0552 	0.0575 	0.0581 	0.0535 	0.0580 	0.0757 	0.0759 	0.0856 	0.0841 	0.0893 	0.0919 	0.0811 	0.0787 	0.0734 	0.0730 	0.0571 	0.0512 	0.0507 	0.0648 	0.0647 	0.0590 	0.0620 	0.0642 	0.0638 	0.0623 	0.0590 	0.0632 	0.0806 
S,4100,4141901,KWH,I_TAX,PPS,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1638 	0.1040 	0.1587 	0.1018 	0.1396 	0.0963 	0.1419 	0.0845 	0.1236 	0.0797 p	: c	0.0744 e	0.0939 	0.0772 	0.0872 	0.0732 	0.0910 	0.0677 	0.1292 
S,4100,4141901,KWH,I_TAX,PPS,ES	: 	0.0775 	0.0767 	0.0846 	0.0781 	0.0727 	0.0725 	0.0730 	0.0734 	0.0736 	0.0896 	0.1166 	0.0999 	0.1221 	0.1067 	0.1365 	0.1031 	0.1336 	0.0972 	0.1222 	0.0915 	0.1262 	0.0940 	0.1233 	0.1013 	0.1264 	0.0996 	0.1266 	0.0972 	0.1433 
S,4100,4141901,KWH,I_TAX,PPS,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0949 	0.1098 	0.0966 	0.1148 	0.1000 	0.1062 	0.0913 	0.1042 	0.0879 	0.1139 
S,4100,4141901,KWH,I_TAX,PPS,FR	: 	0.0854 	0.0802 	0.0995 	0.0866 	0.1003 	0.0874 	0.1028 	0.0989 	0.1165 	0.0996 	0.1196 	0.1071 	0.1275 	0.1199 	0.1378 	0.1160 	0.1351 	0.1186 	0.1370 	0.1160 	0.1325 	0.1223 	0.1462 	0.1343 	0.1290 	0.1183 	0.1216 	0.1107 	0.1295 
S,4100,4141901,KWH,I_TAX,PPS,HR	0.0459 	0.0423 	0.0405 	0.0406 	0.0460 	0.0467 	0.0542 	0.0541 	0.0554 	0.0555 	0.0599 	0.0711 	0.0739 	0.0745 	0.0759 	0.0849 	0.0872 	0.0868 	0.0819 	0.0727 	0.0677 	0.0713 	0.0694 	0.0700 	0.0704 	0.0767 	0.0712 	0.0735 	0.0674 	0.0677 
S,4100,4141901,KWH,I_TAX,PPS,HU	: 	0.0593 	0.0630 	0.0744 	0.0841 	0.0836 	0.0944 	0.1025 	0.0975 	0.1093 	0.0889 	0.0949 	0.0808 	0.0814 	0.0703 	0.0670 	0.0670 	0.0665 	0.0629 	0.0640 	0.0570 	0.0569 	0.0548 	0.0546 	0.0519 	0.0518 	0.0517 	0.0516 	0.0495 	0.0492 
S,4100,4141901,KWH,I_TAX,PPS,IE	: 	0.0918 	0.0562 	0.0582 	0.0583 	0.0533 	0.0497 	0.0543 	0.0507 	0.0652 	0.0619 	0.0704 	0.0646 	0.0809 	0.0683 	0.0809 	0.0672 	0.0795 	0.0657 	0.0769 	0.0616 	0.0696 	0.0595 	0.0806 	0.0608 	0.0758 	0.0627 	0.0700 	0.0597 	0.0834 
S,4100,4141901,KWH,I_TAX,PPS,IT	0.0661 	0.0679 	0.0661 	0.0846 	0.0722 	0.0629 	0.0649 	0.0980 	0.0750 	0.1072 	0.0857 	0.1245 	0.0927 	0.1213 	0.0991 	0.1365 	0.0940 	0.1302 	0.0929 	0.1294 p	0.0853 	0.1275 	0.0888 	0.1371 	0.0937 	0.1484 	0.0944 	0.1422 	0.0913 	0.1551 
S,4100,4141901,KWH,I_TAX,PPS,LT	: 	0.0626 	0.0809 	0.0866 	0.1117 	0.0999 	0.1064 	0.1166 	0.1101 	0.1238 	0.1253 	0.1439 	0.1447 	0.1376 	0.1368 	0.1231 	0.1252 	0.1237 	0.1235 	0.1141 	0.1039 	0.1107 	0.0958 	0.1013 	0.1099 	0.0950 	0.0769 	0.0621 	0.0842 	0.1011 
S,4100,4141901,KWH,I_TAX,PPS,LU	: 	0.0466 	0.0431 	0.0570 	0.0622 	0.0608 	0.0418 	0.0458 	0.0570 	0.0610 	0.0496 	0.0601 	0.0669 	0.0538 	0.0581 	0.0534 	0.0497 	0.0499 	0.0446 	0.0417 	0.0361 	0.0342 	0.0344 	0.0358 	0.0374 	0.0351 	0.0354 	0.0304 	0.0347 	0.0475 
S,4100,4141901,KWH,I_TAX,PPS,LV	: 	0.0499 	0.0459 	0.0974 	0.1176 	0.0959 	0.0847 	0.1016 	0.0947 	0.1094 	0.1145 	0.1212 	0.1114 	0.1102 	0.1102 	0.1085 	0.1107 	0.1107 	0.1049 	0.0984 	0.0891 	0.0917 	0.0874 	0.0974 	0.1331 	0.1343 	0.1204 	0.1321 	0.1168 	0.1987 
S,4100,4141901,KWH,I_TAX,PPS,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1074 	0.1149 	0.0892 	0.1206 	0.1300 	0.1294 	0.1222 	0.1021 	0.1087 	0.1259 
S,4100,4141901,KWH,I_TAX,PPS,NL	0.1046 	0.1021 	0.0955 	0.1041 	0.0968 	0.0943 	0.0867 	0.0975 	0.0889 	0.1088 	0.0934 	0.1153 	0.0967 	0.1253 	0.1039 	0.1167 	0.0979 	0.1237 	0.1002 	0.1210 	0.0999 	0.1192 	0.1033 	0.1262 	0.1104 	0.1299 	0.1199 	0.1370 	0.1165 	0.1466 
S,4100,4141901,KWH,I_TAX,PPS,PL	: 	0.0845 	0.0813 	0.0964 	0.0937 	0.0934 	0.0955 	0.1000 	0.1015 	0.1045 	0.1048 	0.1206 	0.1154 	0.1029 	0.1078 	0.1120 	0.1109 	0.1052 	0.1050 	0.0972 	0.0901 	0.0870 	0.0885 	0.0879 	0.0868 	0.0869 	0.0832 	0.0799 	0.0735 	0.0847 
S,4100,4141901,KWH,I_TAX,PPS,PT	: 	0.1025 	0.0975 	0.0974 	0.0937 	0.0922 	0.0891 	0.0996 	0.0958 	0.1138 	0.1199 	0.1356 	0.1354 	0.1491 	0.1466 	0.1614 	0.1522 	0.1514 	0.1414 	0.1290 	0.1129 	0.1175 	0.1101 	0.1158 	0.1107 	0.1139 	0.1136 	0.1130 	0.1076 	0.1122 
S,4100,4141901,KWH,I_TAX,PPS,RO	: 	0.0620 	0.0598 	0.0613 	0.0592 	0.0544 	0.0550 	0.0573 	0.0567 	0.0566 	0.0562 	0.0587 	0.0570 	0.0622 	0.0607 	0.0622 	0.0612 	0.0693 	0.0685 	0.0672 	0.0595 e	0.0616 e	0.0610 e	0.0668 e	0.0656 e	0.0636 	0.0631 e	0.0629 	0.0614 e	0.0973 e
S,4100,4141901,KWH,I_TAX,PPS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1002 	0.1158 	0.1036 	0.1150 	0.1146 	0.1120 	0.1007 	0.0935 	0.0803 	0.0865 	0.0789 	0.0834 	0.0769 	0.0837 	0.0749 	0.0824 	0.0775 	0.0795 
S,4100,4141901,KWH,I_TAX,PPS,SE	0.1090 	0.0917 	0.0903 	0.1262 	0.1124 	0.1238 	0.1246 	0.1310 	0.1332 	0.1409 	0.1430 	0.1522 	0.1307 	0.1261 	0.1263 	0.1356 	0.1342 	0.1464 	0.1281 	0.1485 	0.1243 	0.1343 	0.1332 	0.1544 	0.1722 	0.1722 	0.1571 e	0.1240 e	0.2191 e	0.3001 e
S,4100,4141901,KWH,I_TAX,PPS,SI	: 	0.0806 	0.0838 	0.1103 	0.0941 	0.0894 	0.0846 	0.0881 	0.0959 	0.1068 	0.1195 	0.1178 	0.1029 	0.0843 	0.1020 	0.0830 	0.0933 	0.0868 	0.0879 	0.0852 	0.0726 	0.0683 	0.0722 	0.0721 	0.0740 	0.0712 	0.0777 	0.0697 	0.0705 	0.0754 
S,4100,4141901,KWH,I_TAX,PPS,SK	: 	0.1199 	0.1403 	0.1391 	0.1472 	0.1462 	0.1453 	0.1444 	0.1442 	0.1476 	0.1475 	0.1459 	0.1490 	0.1537 	0.1526 	0.1557 	0.1564 	0.1571 	0.1546 	0.1526 	0.1287 	0.1332 	0.1273 	0.1378 	0.1538 	0.1565 	0.1501 	0.1551 	0.1450 	0.1482 
S,4100,4141901,KWH,I_TAX,PPS,TR	: 	0.0537 	0.0546 	0.0805 	0.0712 	0.0542 	0.0538 	0.0534 	0.0508 	0.0567 	0.0576 	0.0688 	0.0655 	0.0671 	0.0629 	0.0677 	0.0687 	0.0716 	0.0670 	0.0630 	0.0522 	0.0529 	0.0449 	0.0570 	0.0455 	0.0599 	0.0619 	0.0634 	0.0584 	0.0658 
S,4100,4141901,KWH,I_TAX,PPS,UK	: 	0.0337 	0.0412 	0.0497 	0.0490 	0.0483 	0.0440 	0.0444 	0.0455 	0.0556 	0.0533 	0.0593 	0.0553 	0.0706 	0.0699 	0.0819 	0.0662 	0.0763 	0.0643 	0.0769 	0.0549 	0.0648 	0.0533 	0.0699 	0.0599 	0.0784 	0.0619 	: 	: 	: 
S,4100,4141901,KWH,X_TAX,EUR,AT	: 	0.0564 	0.0545 	0.0557 	0.0577 	0.0554 	0.0554 	0.0542 	0.0621 	0.0647 	0.0681 	0.0685 	0.0684 	0.0674 	0.0673 	0.0660 	0.0660 	0.0646 	0.0640 	0.0627 	0.0646 	0.0814 	0.0727 	0.0780 	0.0717 	0.0772 	0.0729 	0.0759 	0.0722 	0.0792 
S,4100,4141901,KWH,X_TAX,EUR,BA	: 	: 	: 	: 	: 	: 	: 	: 	0.0354 	0.0426 	0.0443 	0.0443 	0.0443 	0.0406 	0.0406 	0.0406 	0.0407 	0.0407 	0.0291 	0.0244 	0.0263 	0.0279 	0.0278 	0.0278 	0.0286 	0.0285 	0.0320 	0.0295 	0.0274 	0.0311 
S,4100,4141901,KWH,X_TAX,EUR,BE	: 	0.0628 	0.0698 	0.0824 	0.0712 	0.0638 	0.0645 	0.0661 	0.0659 	0.0778 	0.0716 	0.0826 	0.0737 	0.0703 	0.0682 	0.0739 	0.0654 	0.0702 	0.0570 	0.0606 	0.0582 	0.0638 	0.0606 	0.0722 	0.0623 	0.0715 	0.0527 	0.0555 	0.0513 	0.0722 
S,4100,4141901,KWH,X_TAX,EUR,BG	: 	0.0255 	0.0270 	0.0348 	0.0397 	0.0282 	0.0303 	0.0352 	0.0356 	0.0384 	0.0413 	0.0462 	0.0414 	0.0460 	0.0402 	0.0431 	0.0410 	0.0360 	0.0324 	0.0280 	0.0290 	0.0340 	0.0327 	0.0381 	0.0383 	0.0379 	0.0341 	0.0311 	0.0324 	0.0656 
S,4100,4141901,KWH,X_TAX,EUR,CZ	: 	0.0457 	0.0552 	0.0636 	0.0604 	0.0593 	0.0617 	0.0662 	0.0726 	0.0787 	0.0786 	0.0788 	0.0801 	0.0747 	0.0707 	0.0712 	0.0740 	0.0752 	0.0763 	0.0746 	0.0792 	0.0818 	0.0880 	0.0870 	0.0920 	0.0924 	0.0894 	0.0877 	0.0882 	0.0922 
S,4100,4141901,KWH,X_TAX,EUR,DE	: 	0.0638 	0.0707 	0.0827 	0.0758 	0.0709 	0.0683 	0.0771 	0.0779 	0.0798 	0.0790 	0.0800 	0.0814 	0.0851 	0.0849 	0.0810 	0.0830 	0.0807 	0.0833 	0.0771 	0.0789 	0.0769 	0.0773 	0.0776 	0.0821 	0.0592 	0.0625 	0.0641 	0.0579 	0.0647 
S,4100,4141901,KWH,X_TAX,EUR,DK	0.0406 	0.0462 	0.0516 	0.0532 	0.0388 	0.0426 	0.0473 	0.0482 	0.0530 	0.0526 	0.0482 	0.0460 	0.0441 	0.0428 	0.0365 	0.0340 	0.0553 	0.0523 	0.0483 	0.0506 	0.0520 	0.0514 	0.0504 	0.0536 	0.0588 	0.0494 	0.0488 	0.0503 	0.0587 	0.0914 
S,4100,4141901,KWH,X_TAX,EUR,EA	0.0581 	0.0653 	0.0668 	0.0797 	0.0717 	0.0706 	0.0643 	0.0773 	0.0706 	0.0836 	0.0750 	0.0906 	0.0794 	0.0930 	0.0834 	0.0949 	0.0797 	0.0929 	0.0779 	0.0879 	0.0758 	0.0900 	0.0767 	0.0942 	0.0826 	0.0893 	0.0731 	0.0872 	0.0683 	0.0954 
S,4100,4141901,KWH,X_TAX,EUR,EE	: 	0.0327 	0.0322 	0.0336 	0.0335 	0.0299 	0.0304 	0.0405 	0.0416 	0.0473 	0.0461 	0.0505 	0.0536 	0.0470 	0.0467 	0.0436 	0.0428 	0.0321 	0.0281 	0.0271 	0.0383 	0.0382 	0.0344 	0.0364 	0.0374 	0.0372 	0.0364 	0.0362 	0.0381 	0.0501 
S,4100,4141901,KWH,X_TAX,EUR,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1240 	0.0730 	0.1138 	0.0690 	0.0965 	0.0650 	0.0966 	0.0542 	0.0844 	0.0564 p	: c	0.0533 e	0.0677 	0.0556 	0.0665 	0.0555 	0.0694 	0.0507 	0.1004 
S,4100,4141901,KWH,X_TAX,EUR,ES	: 	0.0599 	0.0610 	0.0672 	0.0635 	0.0591 	0.0587 	0.0582 	0.0580 	0.0582 	0.0688 	0.0883 	0.0720 	0.0886 	0.0765 	0.0986 	0.0739 	0.0954 	0.0688 	0.0879 	0.0671 	0.0934 	0.0701 	0.0926 	0.0711 	0.0904 	0.0701 	0.0908 	0.0702 	0.1060 
S,4100,4141901,KWH,X_TAX,EUR,EU27_2020	0.0570 	0.0610 	0.0628 	0.0747 	0.0672 	0.0663 	0.0613 	0.0729 	0.0669 	0.0781 	0.0705 	0.0845 	0.0748 	0.0862 	0.0771 	0.0870 	0.0744 	0.0856 	0.0726 	0.0809 	0.0708 	0.0828 	0.0718 	0.0866 	0.0768 	0.0824 	0.0684 	0.0802 	0.0637 	0.0876 
S,4100,4141901,KWH,X_TAX,EUR,FR	: 	0.0820 	0.0796 	0.0999 	0.0871 	0.1020 	0.0855 	0.0991 	0.0919 	0.1084 	0.0931 	0.1118 	0.1009 	0.1198 	0.1090 	0.1249 	0.1036 	0.1211 	0.1029 	0.1183 	0.1037 	0.1191 	0.1054 	0.1289 	0.1138 	0.1080 	0.0998 	0.1029 	0.0928 	0.1107 
S,4100,4141901,KWH,X_TAX,EUR,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0132 	0.0133 	0.0135 	0.0126 	0.0123 	0.0107 	0.0102 	0.0117 
S,4100,4141901,KWH,X_TAX,EUR,HR	0.0232 	0.0213 	0.0213 	0.0227 	0.0261 	0.0267 	0.0311 	0.0308 	0.0305 	0.0302 	0.0309 	0.0366 	0.0376 	0.0378 	0.0385 	0.0430 	0.0442 	0.0440 	0.0411 	0.0367 	0.0352 	0.0369 	0.0364 	0.0367 	0.0370 	0.0403 	0.0368 	0.0380 	0.0343 	0.0351 
S,4100,4141901,KWH,X_TAX,EUR,HU	: 	0.0317 	0.0343 	0.0411 	0.0404 	0.0412 	0.0457 	0.0483 	0.0479 	0.0500 	0.0391 	0.0435 	0.0368 	0.0369 	0.0315 	0.0297 	0.0300 	0.0293 	0.0278 	0.0284 	0.0287 	0.0287 	0.0282 	0.0273 	0.0272 	0.0263 	0.0251 	0.0243 	0.0241 	0.0240 
S,4100,4141901,KWH,X_TAX,EUR,IE	: 	0.0956 	0.0603 	0.0625 	0.0609 	0.0557 	0.0481 	0.0500 	0.0465 	0.0605 	0.0570 	0.0649 	0.0596 	0.0748 	0.0632 	0.0756 	0.0622 	0.0743 	0.0606 	0.0694 	0.0591 	0.0672 	0.0575 	0.0792 	0.0607 	0.0765 	0.0626 	0.0701 	0.0572 	0.0826 
S,4100,4141901,KWH,X_TAX,EUR,IT	0.0493 	0.0513 	0.0502 	0.0639 	0.0548 	0.0480 	0.0451 	0.0731 	0.0550 	0.0803 	0.0629 	0.0946 	0.0703 	0.0920 	0.0757 	0.1039 	0.0717 	0.0984 	0.0688 	0.0942 	0.0637 	0.0962 	0.0665 	0.1039 	0.0745 	0.1241 	0.0737 	0.1159 	0.0691 	0.1324 
S,4100,4141901,KWH,X_TAX,EUR,LI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.1136 	0.1252 	0.1447 	0.1493 	0.1508 	0.1595 	0.1419 	0.1877 	0.1032 	0.1982 	0.1193 	0.1660 	0.1531 	0.1570 	0.1933 	0.1477 
S,4100,4141901,KWH,X_TAX,EUR,LT	: 	0.0305 	0.0432 	0.0462 	0.0586 	0.0514 	0.0520 	0.0570 	0.0549 	0.0618 	0.0624 	0.0717 	0.0733 	0.0697 	0.0693 	0.0624 	0.0637 	0.0617 	0.0617 	0.0562 	0.0554 	0.0571 	0.0501 	0.0530 	0.0582 	0.0492 	0.0404 	0.0321 	0.0458 	0.0557 
S,4100,4141901,KWH,X_TAX,EUR,LU	: 	0.0396 	0.0464 	0.0604 	0.0687 	0.0662 	0.0452 	0.0497 	0.0617 	0.0662 	0.0513 	0.0651 	0.0742 	0.0586 	0.0632 	0.0574 	0.0529 	0.0526 	0.0464 	0.0427 	0.0403 	0.0381 	0.0387 	0.0403 	0.0425 	0.0398 	0.0402 	0.0353 	0.0378 	0.0518 
S,4100,4141901,KWH,X_TAX,EUR,LV	: 	0.0281 	0.0315 	0.0662 	0.0727 	0.0595 	0.0503 	0.0602 	0.0564 	0.0583 	0.0628 	0.0673 	0.0621 	0.0612 	0.0608 	0.0598 	0.0609 	0.0599 	0.0560 	0.0521 	0.0503 	0.0517 	0.0506 	0.0566 	0.0796 	0.0804 	0.0708 	0.0790 	0.0679 	0.1195 
S,4100,4141901,KWH,X_TAX,EUR,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0290 	0.0287 	0.0263 	0.0262 	0.0274 	0.0276 	0.0226 	0.0257 	0.0265 	0.0268 	0.0269 	0.0262 	0.0225 	0.0327 
S,4100,4141901,KWH,X_TAX,EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0408 	0.0437 	0.0345 	0.0467 	0.0502 	0.0500 	0.0471 	0.0393 	0.0421 	0.0491 
S,4100,4141901,KWH,X_TAX,EUR,NL	0.0772 	0.0750 	0.0709 	0.0789 	0.0748 	0.0725 	0.0644 	0.0746 	0.0654 	0.0839 	0.0690 	0.0880 	0.0682 	0.0940 	0.0741 	0.0857 	0.0674 	0.0906 	0.0629 	0.0811 	0.0666 	0.0847 	0.0682 	0.0898 	0.0714 	0.0902 	0.0739 	0.0904 	0.0670 	0.0959 
S,4100,4141901,KWH,X_TAX,EUR,PL	: 	0.0423 	0.0454 	0.0531 	0.0425 	0.0453 	0.0466 	0.0490 	0.0506 	0.0480 	0.0484 	0.0573 	0.0542 	0.0479 	0.0508 	0.0526 	0.0527 	0.0487 	0.0462 	0.0428 	0.0436 	0.0423 	0.0439 	0.0427 	0.0427 	0.0428 	0.0398 	0.0377 	0.0347 	0.0397 
